date,sampling_session,population,water_access,altitude (m),delta_abundance (%),Tmin,Tmax ,individual_ID,hour,sex,age_class,snout_vent_length (mm),body_mass (g),parturition_date,reproductive_timing,litter_size,litter_mass (g),corticosterone (ng/ml)
6/28/2015,early_summer,PUY,permanent,1450,-25,12.63,32.55,554,14:55,F,adult,62,5.701,7/14/2015,-16,6,1.078,23.99
6/28/2015,early_summer,PUY,permanent,1450,-25,12.63,32.55,555,15:02,F,adult,59,3.4,NA,NA,NA,NA,8.41
6/28/2015,early_summer,PUY,permanent,1450,-25,12.63,32.55,557,15:10,F,adult,65,6.206,7/12/2015,-14,6,0.93,18.67
6/28/2015,early_summer,PUY,permanent,1450,-25,12.63,32.55,558,15:15,F,adult,66,6.72,7/11/2015,-13,5,0.88,13.07
6/28/2015,early_summer,PUY,permanent,1450,-25,12.63,32.55,559,15:20,F,adult,70,6.748,7/11/2015,-13,6,1.252,14.07
6/28/2015,early_summer,PUY,permanent,1450,-25,12.63,32.55,SPU13,15:35,F,yearling,55,2.5,NA,NA,NA,NA,6.45
6/28/2015,early_summer,PUY,permanent,1450,-25,12.63,32.55,SPU14,15:55,F,yearling,56,NA,NA,NA,NA,NA,8.1
6/28/2015,early_summer,PUY,permanent,1450,-25,12.63,32.55,560,15:55,F,adult,67,5.784,7/11/2015,-13,2,0.34,19.8
6/28/2015,early_summer,PUY,permanent,1450,-25,12.63,32.55,561,16:00,F,adult,65,5.728,7/11/2015,-13,4,0.844,19.26
6/28/2015,early_summer,PUY,permanent,1450,-25,12.63,32.55,562,16:10,F,adult,78,8.695,7/11/2015,-13,8,1.464,14.4
6/28/2015,early_summer,PUY,permanent,1450,-25,12.63,32.55,563,16:20,F,adult,64,6.961,7/9/2015,-11,8,1.505,27.9
6/28/2015,early_summer,PUY,permanent,1450,-25,12.63,32.55,564,16:34,F,adult,70,7.108,7/11/2015,-13,8,1.565,22.4
6/28/2015,early_summer,PUY,permanent,1450,-25,12.63,32.55,565,16:50,F,adult,68,6.237,7/13/2015,-15,0,0,21.25
7/19/2015,mid_summer,CHA,periodic,1429,3.21,10.49,35.63,SCH20,14:50,F,yearling,54,3.05,NA,NA,NA,NA,1.42
7/19/2015,mid_summer,CHA,periodic,1429,3.21,10.49,35.63,SCH21,15:06,M,yearling,50,3,NA,NA,NA,NA,15.25
7/19/2015,mid_summer,CHA,periodic,1429,3.21,10.49,35.63,SCH22,15:16,M,yearling,51,2.8,NA,NA,NA,NA,3.44
7/19/2015,mid_summer,CHA,periodic,1429,3.21,10.49,35.63,SCH24,15:20,F,yearling,56,2.75,NA,NA,NA,NA,6.09
7/19/2015,mid_summer,CHA,periodic,1429,3.21,10.49,35.63,SCH25,15:20,M,yearling,54,3.4,NA,NA,NA,NA,6.2
7/19/2015,mid_summer,CHA,periodic,1429,3.21,10.49,35.63,SCH26,15:30,F,yearling,51,2.5,NA,NA,NA,NA,1.6
7/19/2015,mid_summer,CHA,periodic,1429,3.21,10.49,35.63,SCH27,15:40,M,yearling,57,2.8,NA,NA,NA,NA,11.23
7/19/2015,mid_summer,CHA,periodic,1429,3.21,10.49,35.63,SCH28,15:50,F,yearling,51,2.5,NA,NA,NA,NA,5.5
7/19/2015,mid_summer,CHA,periodic,1429,3.21,10.49,35.63,SCH29,15:50,F,yearling,55,3.1,NA,NA,NA,NA,5.49
7/19/2015,mid_summer,CHA,periodic,1429,3.21,10.49,35.63,SCH30,15:53,F,yearling,57,2.5,NA,NA,NA,NA,14.1
7/19/2015,mid_summer,CHA,periodic,1429,3.21,10.49,35.63,SCH31,16:00,F,yearling,53,2.7,NA,NA,NA,NA,1.33
7/19/2015,mid_summer,CHA,periodic,1429,3.21,10.49,35.63,SCH32,16:03,F,yearling,48,2.05,NA,NA,NA,NA,2.64
7/19/2015,mid_summer,CHA,periodic,1429,3.21,10.49,35.63,SCH33,16:13,F,yearling,54,3,NA,NA,NA,NA,9.64
7/19/2015,mid_summer,CHA,periodic,1429,3.21,10.49,35.63,SCH34,16:16,M,yearling,49,2.75,NA,NA,NA,NA,12.86
7/19/2015,mid_summer,CHA,periodic,1429,3.21,10.49,35.63,SCH35,16:16,M,yearling,52,3.1,NA,NA,NA,NA,8.26
7/19/2015,mid_summer,BAS,permanent,1515,95.65,9.04,38.5,SBG20,16:45,M,yearling,45,2.2,NA,NA,NA,NA,2.41
7/19/2015,mid_summer,BAS,permanent,1515,95.65,9.04,38.5,SBG21,16:48,F,yearling,53,2.5,NA,NA,NA,NA,19.37
7/19/2015,mid_summer,BAS,permanent,1515,95.65,9.04,38.5,SBG22,17:00,F,yearling,51,2,NA,NA,NA,NA,67.65
7/19/2015,mid_summer,BAS,permanent,1515,95.65,9.04,38.5,SBG23,17:00,F,yearling,46,1.6,NA,NA,NA,NA,15.58
7/19/2015,mid_summer,BAS,permanent,1515,95.65,9.04,38.5,SBG24,17:04,F,yearling,49,1.9,NA,NA,NA,NA,9.25
7/19/2015,mid_summer,BAS,permanent,1515,95.65,9.04,38.5,SBG25,17:04,M,yearling,50,2.75,NA,NA,NA,NA,7.43
7/19/2015,mid_summer,BAS,permanent,1515,95.65,9.04,38.5,SBG26,17:10,M,yearling,50,2.4,NA,NA,NA,NA,12.22
7/19/2015,mid_summer,BAS,permanent,1515,95.65,9.04,38.5,SBG27,17:10,M,yearling,51,2.55,NA,NA,NA,NA,10.27
7/19/2015,mid_summer,BAS,permanent,1515,95.65,9.04,38.5,SBG28,17:16,F,yearling,49,2.15,NA,NA,NA,NA,3
7/19/2015,mid_summer,BAS,permanent,1515,95.65,9.04,38.5,SBG29,17:20,F,yearling,48,1.8,NA,NA,NA,NA,6.75
7/19/2015,mid_summer,BAS,permanent,1515,95.65,9.04,38.5,SBG30,17:30,F,yearling,47,1.65,NA,NA,NA,NA,21.84
7/19/2015,mid_summer,BAS,permanent,1515,95.65,9.04,38.5,SBG31,17:35,M,yearling,48,2.5,NA,NA,NA,NA,2.41
7/19/2015,mid_summer,BAS,permanent,1515,95.65,9.04,38.5,SBG32,17:35,F,yearling,52,2.2,NA,NA,NA,NA,17.04
7/19/2015,mid_summer,BAS,permanent,1515,95.65,9.04,38.5,SBG33,17:40,M,yearling,48,1.8,NA,NA,NA,NA,8.42
7/19/2015,mid_summer,BAS,permanent,1515,95.65,9.04,38.5,SBG34,17:48,F,yearling,51,2.15,NA,NA,NA,NA,8.59
7/19/2015,mid_summer,BAS,permanent,1515,95.65,9.04,38.5,SBG35,17:50,M,yearling,43,1.5,NA,NA,NA,NA,8.94
7/19/2015,mid_summer,BAS,permanent,1515,95.65,9.04,38.5,SBG36,17:52,M,yearling,48,2.3,NA,NA,NA,NA,6.6
7/19/2015,mid_summer,BAS,permanent,1515,95.65,9.04,38.5,SBG37,18:10,M,yearling,51,2.25,NA,NA,NA,NA,20.36
7/19/2015,mid_summer,BAS,permanent,1515,95.65,9.04,38.5,SBG38,18:16,M,yearling,50,2.5,NA,NA,NA,NA,6.24
7/19/2015,mid_summer,BAS,permanent,1515,95.65,9.04,38.5,SBG39,18:30,F,yearling,50,2.3,NA,NA,NA,NA,4.71
7/20/2015,mid_summer,COM,permanent,1405,-2.17,10.2,29.93,SCM20,12:15,F,yearling,56,2.9,NA,NA,NA,NA,14.21
7/20/2015,mid_summer,COM,permanent,1405,-2.17,10.2,29.93,SCM21,12:35,M,yearling,52,2.8,NA,NA,NA,NA,10.41
7/20/2015,mid_summer,COM,permanent,1405,-2.17,10.2,29.93,SCM22,13:05,F,yearling,53,2.25,NA,NA,NA,NA,24.26
7/20/2015,mid_summer,COM,permanent,1405,-2.17,10.2,29.93,SCM23,13:15,M,yearling,51,2.7,NA,NA,NA,NA,4.99
7/20/2015,mid_summer,COM,permanent,1405,-2.17,10.2,29.93,SCM24,13:20,F,yearling,56,2.35,NA,NA,NA,NA,10.98
7/20/2015,mid_summer,COM,permanent,1405,-2.17,10.2,29.93,SCM25,13:25,F,yearling,55,3.25,NA,NA,NA,NA,8.78
7/20/2015,mid_summer,COM,permanent,1405,-2.17,10.2,29.93,SCM26,13:28,M,yearling,52,3.1,NA,NA,NA,NA,8.98
7/20/2015,mid_summer,COM,permanent,1405,-2.17,10.2,29.93,SCM27,13:40,M,yearling,50,2.2,NA,NA,NA,NA,19.28
7/20/2015,mid_summer,COM,permanent,1405,-2.17,10.2,29.93,SCM28,14:15,F,yearling,49,1.95,NA,NA,NA,NA,8.06
7/20/2015,mid_summer,COM,permanent,1405,-2.17,10.2,29.93,SCM29,14:25,F,yearling,55,2.9,NA,NA,NA,NA,12.07
7/20/2015,mid_summer,COM,permanent,1405,-2.17,10.2,29.93,SCM30,14:40,F,yearling,55,3.3,NA,NA,NA,NA,17.04
7/20/2015,mid_summer,COM,permanent,1405,-2.17,10.2,29.93,SCM31,14:42,F,yearling,50,2.3,NA,NA,NA,NA,5.46
7/20/2015,mid_summer,COM,permanent,1405,-2.17,10.2,29.93,SCM32,14:47,M,yearling,49,2.55,NA,NA,NA,NA,7.24
7/20/2015,mid_summer,COM,permanent,1405,-2.17,10.2,29.93,SCM33,15:04,F,yearling,52,2.45,NA,NA,NA,NA,13.68
7/20/2015,mid_summer,COM,permanent,1405,-2.17,10.2,29.93,SCM34,15:04,M,yearling,51,2.7,NA,NA,NA,NA,11.94
7/20/2015,mid_summer,COM,permanent,1405,-2.17,10.2,29.93,SCM35,15:04,M,yearling,50,2.5,NA,NA,NA,NA,9.34
7/20/2015,mid_summer,COM,permanent,1405,-2.17,10.2,29.93,SCM36,15:13,M,yearling,52,2.9,NA,NA,NA,NA,10.06
7/20/2015,mid_summer,COM,permanent,1405,-2.17,10.2,29.93,SCM37,15:23,M,yearling,51,2.65,NA,NA,NA,NA,6.14
7/20/2015,mid_summer,COM,permanent,1405,-2.17,10.2,29.93,SCM38,15:28,F,yearling,54,2.85,NA,NA,NA,NA,4.99
7/20/2015,mid_summer,COM,permanent,1405,-2.17,10.2,29.93,SCM39,15:30,F,yearling,51,1.95,NA,NA,NA,NA,10.73
7/21/2015,mid_summer,LAJ,periodic,1330,5.58,8.79,39.04,SLJ20,13:38,F,yearling,55,2.55,NA,NA,NA,NA,10.98
7/21/2015,mid_summer,LAJ,periodic,1330,5.58,8.79,39.04,SLJ21,13:50,M,yearling,47,2.25,NA,NA,NA,NA,6.99
7/21/2015,mid_summer,LAJ,periodic,1330,5.58,8.79,39.04,SLJ22,13:53,F,yearling,57,3.15,NA,NA,NA,NA,22.66
7/21/2015,mid_summer,LAJ,periodic,1330,5.58,8.79,39.04,SLJ23,13:55,M,yearling,55,3.1,NA,NA,NA,NA,10
7/21/2015,mid_summer,LAJ,periodic,1330,5.58,8.79,39.04,SLJ24,14:12,M,yearling,46,2,NA,NA,NA,NA,2.57
7/21/2015,mid_summer,LAJ,periodic,1330,5.58,8.79,39.04,SLJ25,14:30,M,yearling,50,3.1,NA,NA,NA,NA,3.4
7/21/2015,mid_summer,LAJ,periodic,1330,5.58,8.79,39.04,SLJ26,14:30,F,adult,60,2.6,NA,NA,NA,NA,5.31
7/21/2015,mid_summer,LAJ,periodic,1330,5.58,8.79,39.04,SLJ27,14:40,M,yearling,51,2.9,NA,NA,NA,NA,5.31
7/21/2015,mid_summer,LAJ,periodic,1330,5.58,8.79,39.04,SLJ28,14:55,F,yearling,55,2.85,NA,NA,NA,NA,3.32
7/21/2015,mid_summer,LAJ,periodic,1330,5.58,8.79,39.04,SLJ29,15:05,M,yearling,53,3.4,NA,NA,NA,NA,16.43
7/21/2015,mid_summer,LAJ,periodic,1330,5.58,8.79,39.04,SLJ30,15:10,M,yearling,51,2.55,NA,NA,NA,NA,6.09
7/21/2015,mid_summer,LAJ,periodic,1330,5.58,8.79,39.04,SLJ31,15:30,F,yearling,54,2.1,NA,NA,NA,NA,5.7
7/21/2015,mid_summer,LAJ,periodic,1330,5.58,8.79,39.04,SLJ32,15:48,M,yearling,52,2.9,NA,NA,NA,NA,14.93
7/21/2015,mid_summer,LAJ,periodic,1330,5.58,8.79,39.04,SLJ33,16:00,M,yearling,50,3,NA,NA,NA,NA,9.31
7/21/2015,mid_summer,LAJ,periodic,1330,5.58,8.79,39.04,SLJ34,16:10,M,yearling,55,3.7,NA,NA,NA,NA,10.63
7/21/2015,mid_summer,LAJ,periodic,1330,5.58,8.79,39.04,SLJ35,16:25,M,yearling,48,2.3,NA,NA,NA,NA,19.37
7/21/2015,mid_summer,LAJ,periodic,1330,5.58,8.79,39.04,SLJ36,16:35,F,yearling,47,1.4,NA,NA,NA,NA,32.51
7/21/2015,mid_summer,LAJ,periodic,1330,5.58,8.79,39.04,SLJ37,16:35,M,yearling,46,1.75,NA,NA,NA,NA,16.92
7/21/2015,mid_summer,LAJ,periodic,1330,5.58,8.79,39.04,SLJ38,16:40,F,yearling,52,2.5,NA,NA,NA,NA,23.95
7/21/2015,mid_summer,LAJ,periodic,1330,5.58,8.79,39.04,SLJ39,16:50,F,yearling,46,2.6,NA,NA,NA,NA,12.47
7/22/2015,mid_summer,COP,permanent,1375,41.18,7.16,44.74,SCP20,11:35,M,yearling,53,2.8,NA,NA,NA,NA,18.13
7/22/2015,mid_summer,COP,permanent,1375,41.18,7.16,44.74,SCP21,11:45,F,adult,56,2.75,NA,NA,NA,NA,20.29
7/22/2015,mid_summer,COP,permanent,1375,41.18,7.16,44.74,SCP22,11:50,M,yearling,51,2.8,NA,NA,NA,NA,15.17
7/22/2015,mid_summer,COP,permanent,1375,41.18,7.16,44.74,SCP23,11:53,M,yearling,53,3,NA,NA,NA,NA,15.99
7/22/2015,mid_summer,COP,permanent,1375,41.18,7.16,44.74,SCP24,12:01,F,yearling,53,2.4,NA,NA,NA,NA,30.06
7/22/2015,mid_summer,COP,permanent,1375,41.18,7.16,44.74,SCP25,12:02,F,yearling,52,2.35,NA,NA,NA,NA,20.2
7/22/2015,mid_summer,COP,permanent,1375,41.18,7.16,44.74,SCP26,12:06,F,yearling,51,2.05,NA,NA,NA,NA,21.51
7/22/2015,mid_summer,COP,permanent,1375,41.18,7.16,44.74,SCP27,12:40,M,yearling,53,3.1,NA,NA,NA,NA,12.07
7/22/2015,mid_summer,COP,permanent,1375,41.18,7.16,44.74,SCP28,12:45,M,yearling,53,3.35,NA,NA,NA,NA,13.4
7/22/2015,mid_summer,COP,permanent,1375,41.18,7.16,44.74,SCP29,12:55,M,yearling,55,3.2,NA,NA,NA,NA,5.13
7/22/2015,mid_summer,COP,permanent,1375,41.18,7.16,44.74,SCP30,13:00,F,yearling,57,2.4,NA,NA,NA,NA,26.27
7/22/2015,mid_summer,COP,permanent,1375,41.18,7.16,44.74,SCP31,13:00,F,yearling,55,2.75,NA,NA,NA,NA,13.59
7/22/2015,mid_summer,COP,permanent,1375,41.18,7.16,44.74,SCP32,13:00,M,yearling,50,2.8,NA,NA,NA,NA,18.21
7/22/2015,mid_summer,COP,permanent,1375,41.18,7.16,44.74,SCP33,13:00,M,yearling,52,2.85,NA,NA,NA,NA,23.45
7/22/2015,mid_summer,COP,permanent,1375,41.18,7.16,44.74,SCP34,13:15,M,yearling,52,2.8,NA,NA,NA,NA,21.31
7/22/2015,mid_summer,COP,permanent,1375,41.18,7.16,44.74,SCP35,13:15,M,yearling,53,3,NA,NA,NA,NA,17.28
7/22/2015,mid_summer,COP,permanent,1375,41.18,7.16,44.74,SCP36,13:15,M,yearling,52,3.05,NA,NA,NA,NA,9.4
7/22/2015,mid_summer,COP,permanent,1375,41.18,7.16,44.74,SCP37,13:20,M,yearling,55,3.7,NA,NA,NA,NA,22.55
7/22/2015,mid_summer,COP,permanent,1375,41.18,7.16,44.74,SCP38,13:25,F,yearling,54,2.5,NA,NA,NA,NA,10.63
7/22/2015,mid_summer,COP,permanent,1375,41.18,7.16,44.74,SCP39,13:35,M,yearling,50,2.4,NA,NA,NA,NA,17.67
7/22/2015,mid_summer,BEL,periodic,1418,42.37,8.8,33.96,SBL20,14:20,F,yearling,57,3.1,NA,NA,NA,NA,3.54
7/22/2015,mid_summer,BEL,periodic,1418,42.37,8.8,33.96,SBL21,14:30,F,yearling,55,2.55,NA,NA,NA,NA,10.27
7/22/2015,mid_summer,BEL,periodic,1418,42.37,8.8,33.96,SBL22,14:35,F,yearling,56,3,NA,NA,NA,NA,17.26
7/22/2015,mid_summer,BEL,periodic,1418,42.37,8.8,33.96,SBL23,14:35,F,yearling,58,2.3,NA,NA,NA,NA,12.97
7/22/2015,mid_summer,BEL,periodic,1418,42.37,8.8,33.96,SBL24,14:44,F,yearling,57,2.6,NA,NA,NA,NA,5.79
7/22/2015,mid_summer,BEL,periodic,1418,42.37,8.8,33.96,SBL25,14:50,M,yearling,56,3.5,NA,NA,NA,NA,14.93
7/22/2015,mid_summer,BEL,periodic,1418,42.37,8.8,33.96,SBL26,14:55,M,yearling,54,2.95,NA,NA,NA,NA,3.75
7/22/2015,mid_summer,BEL,periodic,1418,42.37,8.8,33.96,SBL27,14:55,F,yearling,63,4.2,NA,NA,NA,NA,8.78
7/22/2015,mid_summer,BEL,periodic,1418,42.37,8.8,33.96,SBL28,15:00,M,yearling,54,3.25,NA,NA,NA,NA,7.22
7/22/2015,mid_summer,BEL,periodic,1418,42.37,8.8,33.96,SBL29,15:10,M,yearling,52,2.85,NA,NA,NA,NA,8
7/22/2015,mid_summer,BEL,periodic,1418,42.37,8.8,33.96,SBL30,15:15,M,yearling,52,2.7,NA,NA,NA,NA,9.7
7/22/2015,mid_summer,BEL,periodic,1418,42.37,8.8,33.96,SBL31,15:15,F,yearling,47,1.75,NA,NA,NA,NA,12.07
7/22/2015,mid_summer,BEL,periodic,1418,42.37,8.8,33.96,SBL32,15:25,F,yearling,55,2.6,NA,NA,NA,NA,9.94
7/22/2015,mid_summer,BEL,periodic,1418,42.37,8.8,33.96,SBL33,15:25,M,yearling,47,1.9,NA,NA,NA,NA,13.36
7/22/2015,mid_summer,BEL,periodic,1418,42.37,8.8,33.96,SBL34,15:30,M,yearling,52,2.45,NA,NA,NA,NA,4.44
7/22/2015,mid_summer,BEL,periodic,1418,42.37,8.8,33.96,SBL35,16:10,M,yearling,51,2.45,NA,NA,NA,NA,9.4
7/23/2015,mid_summer,BEL,periodic,1418,42.37,8.8,33.96,SBL36,16:50,F,yearling,57,2.5,NA,NA,NA,NA,7.92
7/23/2015,mid_summer,BEL,periodic,1418,42.37,8.8,33.96,SBL37,17:00,M,yearling,47,1.95,NA,NA,NA,NA,15.39
7/23/2015,mid_summer,BEL,periodic,1418,42.37,8.8,33.96,SBL38,17:00,F,yearling,52,1.8,NA,NA,NA,NA,19.28
7/23/2015,mid_summer,BEL,periodic,1418,42.37,8.8,33.96,SBL39,17:05,F,yearling,42,1.4,NA,NA,NA,NA,13.47
7/23/2015,mid_summer,JOC,permanent,1296,164.71,8.77,35.78,SJC20,11:45,M,yearling,55,3.5,NA,NA,NA,NA,13.28
7/23/2015,mid_summer,JOC,permanent,1296,164.71,8.77,35.78,SJC21,11:55,F,adult,61,3.7,NA,NA,NA,NA,21.13
7/23/2015,mid_summer,JOC,permanent,1296,164.71,8.77,35.78,SJC22,12:00,F,yearling,55,2.4,NA,NA,NA,NA,21.41
7/23/2015,mid_summer,JOC,permanent,1296,164.71,8.77,35.78,SJC23,12:00,F,yearling,55,2.4,NA,NA,NA,NA,22.66
7/23/2015,mid_summer,JOC,permanent,1296,164.71,8.77,35.78,SJC24,12:00,M,yearling,52,2.65,NA,NA,NA,NA,14.93
7/23/2015,mid_summer,JOC,permanent,1296,164.71,8.77,35.78,SJC25,12:05,M,yearling,50,2.95,NA,NA,NA,NA,8.06
7/23/2015,mid_summer,JOC,permanent,1296,164.71,8.77,35.78,SJC26,12:10,F,yearling,51,2.05,NA,NA,NA,NA,16.24
7/23/2015,mid_summer,JOC,permanent,1296,164.71,8.77,35.78,SJC27,12:15,M,yearling,51,2.7,NA,NA,NA,NA,6.81
7/23/2015,mid_summer,JOC,permanent,1296,164.71,8.77,35.78,SJC28,12:20,M,yearling,49,2.3,NA,NA,NA,NA,4.13
7/23/2015,mid_summer,JOC,permanent,1296,164.71,8.77,35.78,SJC29,12:20,F,yearling,52,1.9,NA,NA,NA,NA,77.5
7/23/2015,mid_summer,JOC,permanent,1296,164.71,8.77,35.78,SJC30,12:25,M,yearling,50,2.9,NA,NA,NA,NA,21.4
7/23/2015,mid_summer,JOC,permanent,1296,164.71,8.77,35.78,SJC31,12:35,F,yearling,56,2.55,NA,NA,NA,NA,19.74
7/23/2015,mid_summer,JOC,permanent,1296,164.71,8.77,35.78,SJC32,12:45,M,yearling,54,3.5,NA,NA,NA,NA,16.51
7/23/2015,mid_summer,JOC,permanent,1296,164.71,8.77,35.78,SJC33,12:50,M,yearling,52,2.1,NA,NA,NA,NA,11.55
7/23/2015,mid_summer,JOC,permanent,1296,164.71,8.77,35.78,SJC34,13:05,F,yearling,49,2.1,NA,NA,NA,NA,9.82
7/23/2015,mid_summer,JOC,permanent,1296,164.71,8.77,35.78,SJC35,13:05,M,yearling,51,2.7,NA,NA,NA,NA,22.57
7/23/2015,mid_summer,JOC,permanent,1296,164.71,8.77,35.78,SJC36,13:05,M,yearling,53,3.7,NA,NA,NA,NA,10.18
7/23/2015,mid_summer,JOC,permanent,1296,164.71,8.77,35.78,SJC37,13:05,F,yearling,54,3,NA,NA,NA,NA,54.31
7/23/2015,mid_summer,JOC,permanent,1296,164.71,8.77,35.78,SJC38,13:10,F,yearling,54,2.5,NA,NA,NA,NA,15.98
7/23/2015,mid_summer,JOC,permanent,1296,164.71,8.77,35.78,SJC39,13:15,F,yearling,54,2.5,NA,NA,NA,NA,18.7
7/23/2015,mid_summer,JOC,permanent,1296,164.71,8.77,35.78,SJC40,13:15,F,yearling,55,2.5,NA,NA,NA,NA,16.21
7/23/2015,mid_summer,JON,periodic,1390,24.31,10.06,33.73,SJN20,14:10,F,yearling,55,2.65,NA,NA,NA,NA,18.39
7/23/2015,mid_summer,JON,periodic,1390,24.31,10.06,33.73,SJN21,14:15,M,yearling,52,2.8,NA,NA,NA,NA,6.93
7/23/2015,mid_summer,JON,periodic,1390,24.31,10.06,33.73,SJN22,14:20,F,yearling,55,2.95,NA,NA,NA,NA,9.79
7/23/2015,mid_summer,JON,periodic,1390,24.31,10.06,33.73,SJN23,14:35,M,yearling,52,2.5,NA,NA,NA,NA,22.57
7/23/2015,mid_summer,JON,periodic,1390,24.31,10.06,33.73,SJN24,14:20,F,yearling,52,2.3,NA,NA,NA,NA,17.86
7/23/2015,mid_summer,JON,periodic,1390,24.31,10.06,33.73,SJN25,14:35,F,yearling,57,3.8,NA,NA,NA,NA,5.33
7/23/2015,mid_summer,JON,periodic,1390,24.31,10.06,33.73,SJN26,14:45,M,yearling,56,3.45,NA,NA,NA,NA,34.33
7/23/2015,mid_summer,JON,periodic,1390,24.31,10.06,33.73,SJN27,14:45,M,yearling,55,3.75,NA,NA,NA,NA,27.18
7/23/2015,mid_summer,JON,periodic,1390,24.31,10.06,33.73,SJN28,14:50,M,yearling,53,4,NA,NA,NA,NA,14.69
7/23/2015,mid_summer,JON,periodic,1390,24.31,10.06,33.73,SJN29,15:00,F,yearling,58,3.3,NA,NA,NA,NA,23.74
7/23/2015,mid_summer,JON,periodic,1390,24.31,10.06,33.73,SJN30,15:03,F,yearling,54,2.45,NA,NA,NA,NA,10.77
7/23/2015,mid_summer,JON,periodic,1390,24.31,10.06,33.73,SJN31,15:12,F,yearling,61,3.65,NA,NA,NA,NA,12.39
7/23/2015,mid_summer,JON,periodic,1390,24.31,10.06,33.73,SJN32,15:16,F,yearling,51,2.2,NA,NA,NA,NA,22.57
7/23/2015,mid_summer,JON,periodic,1390,24.31,10.06,33.73,SJN33,15:20,F,yearling,55,NA,NA,NA,NA,NA,29.07
7/23/2015,mid_summer,JON,periodic,1390,24.31,10.06,33.73,SJN34,15:20,F,yearling,58,2.55,NA,NA,NA,NA,17.35
7/23/2015,mid_summer,JON,periodic,1390,24.31,10.06,33.73,SJN35,15:25,F,yearling,58,2.6,NA,NA,NA,NA,15.91
7/23/2015,mid_summer,JON,periodic,1390,24.31,10.06,33.73,SJN36,15:30,F,yearling,58,3,NA,NA,NA,NA,16.66
7/23/2015,mid_summer,JON,periodic,1390,24.31,10.06,33.73,SJN37,15:30,M,yearling,53,3.5,NA,NA,NA,NA,15.54
7/23/2015,mid_summer,JON,periodic,1390,24.31,10.06,33.73,SJN38,15:30,M,yearling,51,2.9,NA,NA,NA,NA,11.29
7/23/2015,mid_summer,JON,periodic,1390,24.31,10.06,33.73,SJN39,15:30,M,yearling,54,3.7,NA,NA,NA,NA,2.42
